Time,P_HP,H_industry,H_HV_refuel,P_electrolysis_H2,Q_storage_charge,P_electrolysis_fuel,H_storage_discharge,D_EV,P_wind,Q_CHP,Q_storage,SOC_HV,P_EV_charge,F_ICV_refuel,Q_buildings_th,CO2_captured,SOC_EV,F_E2F,P_CHP,H_fuelcell,P_solar,P_fuelcell,F_industry,Cert_purchase,H_electrolysis,P_electrolysis,D_HV,P_buildings_elec,E_storage,H_storage,P_storage_charge,H_storage_charge,P_industry_elec,P_EV_V2G,Emissions_total,P_CCUS,SOC_ICV,Q_HP,P_storage_discharge,D_ICV,F_fuel,P_grid,Q_storage_discharge,F_CHP,Q_industry_th
136,5.491002656913496,45.69021726992249,23.377852832648262,115.99065094737612,5.263170206332985,92.11763912098367,2.4097793380502337e-6,286.87282007802696,405.31412633520495,457.14285198032866,50.000010222198505,5305.752826052527,99.99998247360769,187.8299101181442,200.0,477.8898912420701,420.9141684810663,27.6352917362951,399.99999548278754,1.0450856440884154e-6,390.91574471695,6.270513864530482e-7,96.74290274170421,0.0,69.59439056842568,208.1082900683598,79.45230016123368,215.99996331822402,50.00002720529334,50.00002433453233,1.052692175201368,0.5263218305486153,569.9999639087293,1.628637056096957e-6,477.8899001546587,95.57797854837688,30198.504899347554,16.473007970740486,2.859151108882305e-6,333.6748797607393,477.8898995807121,1.4996306966954924e-6,9.458189862698334e-6,220.9523784571588,270.0
137,13.824334095479383,54.65099773470436,0.00024306454847080727,91.96258757370457,5.263167372033165,33.921602204227455,2.4071799841866994e-6,167.6776570856602,189.62456615163285,457.1428555545707,50.00001094000566,5305.294988836806,1.01190354224433,0.00012155017283317182,212.5,307.0138743940865,458.5395860057915,10.176480661268235,399.99999861024935,1.061162625795299e-6,311.7449036301791,6.366975754771798e-7,96.2378605571603,0.0,55.17755254422274,125.88418977793202,90.03500646525892,160.75446325170122,50.00008121799603,50.00002729359836,1.0525656290692615,0.5263130909872653,537.4392431060857,1.7876398022028303e-6,307.01388201605494,61.402775173679395,30186.129881609253,41.47300228643815,2.8119374383553733e-6,642.287336449081,307.01388163077405,9.478551924391925e-7,9.302380514911992e-6,220.95238018470917,285.0
138,21.400095171479975,52.7698243094923,29.113647783293736,137.34974486793513,5.263179070125622,162.65023581535107,2.4097779968858986e-6,136.8200627575371,394.15482517903234,457.1428557018645,50.00000905745711,5278.284729961777,0.5263429719390272,519.5674706244508,237.5,782.8513704451535,425.9653609675251,48.795070744605326,399.9999987391314,1.0635429365250113e-6,216.9418713115611,6.381257619150061e-7,91.12659395918256,0.0,82.40984692076108,299.9999806832862,92.6322688232007,130.25866756170052,50.000013981317764,50.000021923226605,3.222773518767808,0.5263761742101072,399.1185668459578,1.7876429322806042e-6,782.85137438615,156.57027438389272,29800.75760128998,64.20028551443993,2.8119303571302644e-6,770.5476684192622,782.8513740949293,6.696001301672413e-7,9.30237720609065e-6,220.95238025590115,285.0
139,20.6425133443808,52.17708231760528,3.8182512287604476e-5,87.83898233765514,5.263161742485761,16.37122608613695,2.3933302936984576e-6,116.74034585332063,163.70275915769366,457.14285889038683,50.00001847635474,5279.6086970981105,5.517797454352439e-6,1.9086573464935125e-5,250.0,310.55239533487486,399.10137225308983,4.9113678258410856,400.0000015290884,1.1135122219655174e-6,111.26046770332614,6.681073331793099e-7,96.59934338971294,0.0,52.70338940259309,104.2102084237921,89.83741313735909,128.00001072567062,52.06164558459413,50.00007653288553,8.764993958624851e-6,0.5262701822935879,360.0000101457194,2.6539505852929245e-6,312.6403766938236,62.110479345902604,29857.996470862876,61.92754003314241,4.028129975524229e-6,593.4222410093203,312.6403764474656,5.279608341960389e-7,8.815642249520523e-6,220.95238179702025,270.0
140,16.854634941461903,52.631566820732814,2.9801869505871636e-5,88.59649338565009,5.26316337745586,8.79974907644985,2.388745347138499e-6,103.16987088841216,259.12856574480327,457.1428594587188,50.00001100445732,5252.657511339415,3.796821692428409e-6,1.4896190591409003e-5,237.5,324.3883661844325,375.7533053754993,2.6399247229349543,400.0000020263789,1.1406298952644482e-6,1.3316436326813476e-10,6.843779371586701e-7,109.65363184413621,0.0,53.15789603139005,97.39624246209993,84.59964949630552,120.00000730367678,51.02041675950969,50.000029921440536,7.837123132127026e-6,0.5263006569031862,360.00000670369997,3.39599549378884e-6,327.966104375258,64.87767350914459,29501.943145343856,50.563904824385716,4.130035078241272e-6,412.2304796152824,327.9661040891059,5.723041702200466e-7,8.61191276375091e-6,220.95238207171406,270.0
141,8.521304176818287,53.549621412304525,14.350900871652005,114.0447529828575,5.263171262914838,54.64175423389389,2.409778841699125e-6,96.02531268682785,359.4723845035329,457.14285851708985,50.00000604742332,5227.277646292393,8.033688628281333e-6,204.99829468042475,225.0,506.0595234221492,355.11933103146913,16.39252627016817,400.0000012024535,1.1086026960976937e-6,1.262153715519353e-10,6.651616176586164e-7,96.50137388155711,0.0,68.4268517897145,168.6865072167514,80.42891190957994,120.00001577751523,50.000011522181126,50.00001273181537,1.0526368546411304,0.5263308069341069,360.0000151776184,2.3050013942495153e-6,506.059524318421,101.21190496815946,29254.604872470878,25.56391253045486,2.708889258008672e-6,323.5457754035922,506.05952390840713,8.200277560492584e-7,8.962324677585463e-6,220.9523816165934,255.0
142,4.733422475500391,48.24707648602682,17.99870340732251,111.28682884656084,5.263161648566863,69.62195431506161,2.409779078486599e-6,93.42211084678839,367.2401414356989,457.14285851709036,50.00000870842411,5217.49987359117,8.033686569365917e-6,243.20349891728313,212.5,542.7263491078588,335.9142735649951,20.886586294518484,400.000001202454,1.1086027049073564e-6,1.2621537086564441e-10,6.651616229444137e-7,99.45705511599125,0.0,66.7720973079365,180.90878316162247,77.66394247374048,112.00001579750054,50.0000134521842,50.00002433447531,1.0526348636832958,0.5263187157635548,360.0000151776039,2.305001485891897e-6,542.7263500041332,108.54527010530137,29265.47570190915,14.200267426501174,2.7088891876577273e-6,278.9139466794711,542.7263493553496,1.2975672108593797e-6,8.96232521614839e-6,220.95238161659367,255.0
143,1.9310278840682054e-6,53.08901956144314,26.505765297505405,133.53517045589356,5.263183668686312,137.47427096754296,2.409779050636647e-6,91.33994135628826,500.00000462042016,432.7631644302882,50.00000196969368,5212.199394256371,8.03368600630357e-6,544.9298859909776,187.5,813.0283194272936,317.22985646652694,41.242281290262895,378.6677688765021,1.108602706167296e-6,1.262153688492916e-10,6.651616237003779e-7,100.17185166987397,0.0,80.12110227353614,271.00944142343656,74.06587316681407,104.00001581748997,50.00001345217734,50.00002433449637,1.0526348636971592,0.5263187157639545,340.00001522759334,2.305001441782504e-6,813.0283203235705,162.60566416918832,29341.33083281875,5.793083652204626e-6,2.7088891264778928e-6,234.59418547689768,813.0283191785613,2.290018425308063e-6,1.2866006126422742e-5,209.16886280797257,240.0
144,1.9310271851041017e-6,45.33918645779445,17.89501367455697,106.26752924482676,5.263201015240549,68.04154218680065,2.4097790016038986e-6,88.85717459601231,348.21687686735874,420.2631817768445,50.00001271481196,5216.485397603832,8.033682812775745e-6,237.0707867300229,175.0,522.9271768544628,298.96187326615825,20.412462656040194,367.73028405473883,1.1086027020486e-6,1.2621537046788637e-10,6.651616212291601e-7,103.14164438433923,0.0,63.760517546896054,174.30907143162742,69.43106880272502,96.0000158374748,50.00001345218386,50.00002433451764,1.0526280191527224,0.5263187157209327,340.0000152275787,2.3050016762055127e-6,522.9271777507414,104.58543565462215,29745.50420752359,5.793081555312298e-6,2.7088890942505016e-6,191.71175660126264,522.9271729837967,9.533889423337123e-6,1.2866006376819125e-5,203.1272045254748,240.0
145,2.5046060387739897e-6,45.69194256466782,37.451983622010246,139.45040596480305,5.263184459965373,160.54958672888486,2.4097789714656532e-6,84.930298185931,334.8033130313751,407.7631642138203,50.00003886464468,5213.551090637572,1.569373101455523e-5,62.31807595855847,162.5,366.0237900310014,281.1904434178415,48.16487601866546,356.79276868709275,1.0861611011440753e-6,1.2318269139318357e-10,6.516966606864442e-7,95.45437343981439,0.0,83.67024357888182,299.9999926936879,63.54541166848473,96.00003115785195,50.00000694987306,50.00002433449787,1.0526346745594228,0.5263187158216437,340.0000305482497,2.020015053935208e-6,366.02379195944195,73.20475829525675,29867.547940292854,7.513818116321969e-6,2.7581972552187742e-6,151.52429014558425,306.69310274972054,118.66137841944278,1.1980945049993642e-5,197.08552937001312,240.0
146,3.8240507953526e-6,53.5333293135701,7.836853115162431,103.16083299700338,5.263136495748293,196.83916614685327,2.409778866217398e-6,64.21127326981005,357.9780260302306,380.26311281119024,50.000047603626214,5231.939450759037,0.525926288530806,5.957769606822758e-5,150.0,295.2590471121251,264.20439644523856,59.05174984405598,332.7302237097914,1.0635425412493378e-6,1.1999887165853681e-10,6.381255247496018e-7,103.3234608521374,0.0,61.89649979820202,299.99999914385666,48.61735074045028,90.30237549854829,50.00000684834152,50.00002433457401,1.0526423468451693,0.5263187157058175,410.3031753563488,1.7876407177958711e-6,313.3294470433311,59.05180971728703,29838.95144216406,1.1472152386057794e-5,2.8119359055923075e-6,87.17137598973966,228.06560844451943,170.5276771976233,1.10651904146253e-5,183.79383785874194,225.0
147,3.824055092130669e-6,53.03800909590276,8.648417298819018,103.68790627370942,5.263394469889073,196.31209287014843,2.409778793809051e-6,51.1632579528597,321.9970670190158,367.76337078533203,50.000010866655614,5225.191098652063,0.5216172862704737,5.9578139506131274e-5,137.5,294.4684372012377,251.86176977911333,58.89362786104452,321.7929494371655,1.0635424700827341e-6,1.199988718918337e-10,6.381254820496401e-7,108.32842539130536,0.0,62.21274376422565,299.99999914385785,38.80925597496673,82.28960758016865,50.00001398094506,50.00002433453946,1.052625512791972,0.5263187157401922,377.25049833005073,1.7876404471102197e-6,315.296161847128,58.89368773510955,29786.64867614791,1.1472165276392007e-5,2.8119360824168964e-6,60.027486072173566,227.18715298797747,176.21801771830113,1.1065175235924068e-5,177.75229587957713,225.0
148,1.6490835510546924e-5,48.99585436462899,29.923507354432175,132.40946508588277,5.262968133444727,167.5905352468832,2.409778722084415e-6,35.004043645988084,159.60066229638431,340.26290370503585,50.0002228788318,5222.196739158392,99.99999190899497,533.6439163994154,125.0,755.9939864434994,242.12465262423117,50.27716057406496,297.73004074190635,1.0265870002443511e-6,1.1449952352958005e-10,6.159522001466112e-7,92.16615913242678,0.0,79.44567905152967,300.000000332766,27.630578763845556,107.99998200810404,50.00000497854582,50.00002433453799,1.0526449132452484,0.5263187156602295,449.9999825782254,1.4908588681972933e-6,1066.453672300832,151.19879759414016,29750.632244082746,4.94725065316408e-5,2.909853184797919e-6,37.36537759016636,739.9933184152112,652.920707771242,1.0008651600134285e-5,164.46040345743398,210.0
149,1.6490941856642943e-5,53.675590184853306,27.973839128843718,136.95957774354494,5.263163174262555,163.0404225892213,2.409778725821362e-6,54.10359090639153,96.34194645635121,367.76309874551237,50.00000978229838,5243.8310728836705,99.99999190899992,509.6157789705728,137.5,760.0880386998755,330.1238345520689,48.91212677676639,321.7927114023233,1.0265869905167452e-6,1.1449952361734713e-10,6.159521943100468e-7,106.08644877926947,0.0,82.17574664612695,300.00000033276626,37.91973288310608,107.9999820081106,50.00001448355454,50.00002433446065,3.222770379332507,0.5263187156216629,479.9999826282318,1.4908587255571906e-6,1107.0951098259159,152.0176080454154,30261.856933928062,4.947282556992899e-5,2.9098473584365834e-6,57.97667621050239,744.5422653667401,725.1056889183512,1.0008642067802127e-5,177.7521643936643,225.0
150,2.1602820208842116e-6,46.20139945674517,13.050338686939664,99.63009258813887,5.26323698297902,200.36990345453137,2.4097788410476143e-6,135.09087640610738,50.00000011834575,407.76321748320083,50.00000328420526,5260.428992147582,9.08078428579851e-6,2.9786092605959863e-5,162.5,300.55500411309174,414.30310702783083,60.11097103635941,356.79281529780064,1.1032211672221684e-6,1.254981609624256e-10,6.619327003333015e-7,96.97539228058506,0.0,59.778055552883316,299.9999960426702,71.25953179588684,80.00001797167296,52.06164299125211,50.00002433434744,6.428994648178992e-6,0.5263187157561545,340.0000173218072,2.2307214276575055e-6,420.60911947956765,60.111001107588585,30736.686707172335,6.480846062652642e-6,5.140135630340097e-6,193.64959179800582,233.95000614719862,373.3182266647381,1.2370847457665693e-5,197.08555511688036,240.0
151,2.983836027550023e-6,50.779761372567656,15.587202828298418,111.48880266298497,14.64286446045664,62.20295183841181,2.4097789420493204e-6,193.12629748229472,215.68938380846544,457.1428432608992,50.000065067670114,5252.101471295756,1.3002262584318623e-5,182.57425737604981,187.5,486.2901383466128,387.28493789477506,18.660885551523542,399.9999878532867,1.0909587607572497e-6,111.26046768705122,6.545752564543498e-7,101.4243837979953,0.0,66.89328159779097,173.6917545013968,89.29279369157497,96.00002577477021,51.02041082830289,50.000024334363,1.7803905995672492e-5,0.5263187157450743,360.0000251150398,2.075785377348696e-6,486.2901400101747,97.25802795720567,30620.496981879623,8.95150808265008e-6,3.3181257995419034e-6,417.5809088261303,486.29012986528943,2.1741127249124738e-5,1.1352898534859468e-5,220.9523742427679,255.0
152,6.814703912117217,45.21026958319168,21.319234492919897,111.75970761804223,1.0216640871161449e-5,91.95587845239811,2.409778977119964e-6,236.782626910497,200.96056283281825,457.14285673936996,58.910767847917406,5240.900836016582,3.395058922292505e-5,237.47346584072355,212.5,531.5967765774329,348.6596884440374,27.58676353571943,399.9999996469487,1.0738846255772907e-6,216.94187131661022,6.443307753463741e-7,100.75769496164648,0.0,67.05582457082534,203.71558607044034,97.57751831578359,120.00006761300615,50.000016032683526,50.00002433436778,1.0526281223873437,0.5263218306081198,380.00006696464243,1.888108251114381e-6,531.5967793832049,106.31935560763637,30552.522693959996,20.44411173635165,2.7868304227576953e-6,665.6398547737195,531.5967780240128,3.125172510371251e-6,2.868630567284044,220.95238075736216,270.0
153,17.612190288491277,47.829515799404255,0.00024310122445381829,81.47935810055044,5.2630928089444655,42.41462079939283,2.407174727133294e-6,256.48446896209924,324.16582239421626,457.14285555453733,50.0000896454776,5232.946815014767,19.860600567042706,0.00012155977265507906,225.0,302.1600277725252,301.3031932170997,12.724386239817848,399.9999986102201,1.0611625223416002e-6,311.7449036301787,6.366975134049605e-7,93.93191922067943,0.0,48.88761486033026,123.89397889994328,95.1164823835415,214.1390988198486,50.000009494792124,50.00002729349236,1.052639616880414,1.0578573057137568,598.9202174749445,1.7876353528527555e-6,302.16003539423826,60.43200584936722,30390.61224693649,52.83657086547383,2.8119375624084306e-6,548.3990486543591,302.16003472532725,1.6456326029438703e-6,9.30238600144805e-6,220.95238018469303,285.0
154,18.36978867582013,47.58844590104745,1.801195802923514e-5,79.31423532324217,5.263167267245655,7.309998272026169e-5,2.4579835088490217e-6,259.4408206748393,240.46845145836076,457.14285533465653,50.00000905744182,5204.412113400929,45.905185636318535,5.048755169182427e-5,212.5,309.50788667508505,268.87386797710894,2.1929994816078486e-5,399.99999841782443,1.032302209764942e-6,390.91574472653525,6.193813258589654e-7,102.70818300802951,0.0,47.588541193945304,79.31430842322489,87.2560180204838,225.97616061226572,50.0000139809984,50.50498892711737,1.0526264966544796,7.870662112764075e-5,598.8645536584426,1.7876360341010804e-6,323.6605921457296,61.90157762987918,30061.572939303645,55.10936602746038,2.811937528446038e-6,353.30316130467685,323.66059164400366,1.3109297673966483e-6,9.30238265270908e-6,220.9523800784173,300.0
155,14.581914617920114,52.79201287442046,14.853958946779946,114.50653089423672,5.26317460172153,61.83069133958371,2.4097732195617867e-6,265.11829071677795,359.76633006740434,457.1428468148262,50.00000726359927,5178.235326006742,99.99998912513354,80.84216967104688,200.0,386.02493344299086,260.59562821038145,18.549207401875112,399.9999909629729,1.0350213711088191e-6,450.4844380242674,6.210128226652908e-7,102.77961541425269,0.0,68.70391853654203,176.33722223382043,80.07603155536832,239.99997666058016,50.000005913265944,50.00001122178521,2.1266982567678334,1.0579480900934801,599.9999772607924,1.5512857652265074e-6,386.02495402091876,77.2049869914933,29849.591093008392,43.745743853760345,2.8862899656100515e-6,254.80567772785372,386.0249536439238,1.0332743637137178e-6,9.547758972778257e-6,220.95237596049935,300.0
156,10.794030017540972,54.8096916543232,5.687184776932289e-6,91.34950342144182,5.263163694910111,2.0104321324701828e-5,3.5544422796041826e-6,316.1143407032294,209.34277001647976,457.1428553346407,50.0000123586022,5169.066475486911,95.96022379026175,5.048629820143e-5,187.5,306.53398233137244,302.57195801225186,6.031296397410552e-6,399.99999841781056,9.705561418978072e-7,487.4639605489143,5.823336851386835e-7,98.0969682748308,0.0,54.8097020528651,91.34952352576315,80.38129610929015,238.39992727094074,51.0203661007301,50.50505925855277,5.2651793014822776e-5,7.2952432587990266e-6,598.9961816894161,1.787635402055168e-6,319.0493932906375,61.3067967611367,29777.549856042726,32.38209005262292,2.990058727604011e-6,253.50436318748044,319.04939280824226,1.3636197473960808e-6,9.302384185844569e-6,220.95238007840967,300.0
157,2.4607054190526565,45.22337173747556,15.914485289310143,102.77364560731844,5.263171963436108,62.72599859127206,2.409779309153559e-6,359.0319091979163,305.7793905488092,457.1428344549138,50.000006840923234,5144.952092341309,99.99999191280767,263.4814886749392,175.0,543.8321528094253,330.51130048609303,18.817799577381617,399.99998014804953,1.0265725398241242e-6,500.00000456334266,6.159435238944743e-7,100.02530509116876,0.0,61.66418736439106,165.4996441985905,81.53943555717031,227.9999822158317,50.000005650488625,50.00001185493015,1.0526442256871795,0.5263317208121256,599.9999828359561,1.4907551187957114e-6,565.6413646647288,108.76643086732997,29625.44728861654,7.3821162571579695,2.9098963675655494e-6,259.4286552449133,565.641364175268,1.3984591859010363e-6,9.625648536695094e-6,220.95236998654164,285.0
158,2.460704930874152,47.259718480138915,29.14172580347409,128.21293602788197,5.263170370900916,171.7869603462369,2.4097795025926755e-6,326.33438905739587,499.5559767722836,457.14283447343576,50.00000938983359,5136.404746963468,99.99999191095769,521.8329904125779,175.0,777.5335997674226,353.7049093072825,51.536088103871066,399.9999801642562,1.0265797298349993e-6,487.4639605288984,6.159478379010001e-7,101.92481171981875,0.0,76.92776161672919,299.99989637411886,80.126462842655,227.99998221213804,50.00001448883287,50.000024334542566,1.0526455708419362,0.5263187163159426,599.9999828322638,1.4908056216579626e-6,793.1740845928862,155.50672025892723,29733.27158414453,7.382114792622457,2.909875706836759e-6,243.53914809994916,793.1740840240196,1.6080543756503706e-6,9.625580468547676e-6,220.95236999549394,285.0
159,1.7031259046718066,52.85583807680396,27.492902882388663,135.6777004165651,5.263171847506557,163.8402979618765,2.409773809909077e-6,278.10797217096064,500.0000045877916,457.1428468143218,50.00001017101614,5141.508533914146,99.99998912537556,378.44853863766645,187.5,655.6834189890924,383.43802215476245,49.15208938856295,399.9999909625315,1.0350208314235539e-6,450.48443802426704,6.21012498854131e-7,105.43461365839548,0.0,81.40662024993905,299.5179983784416,80.21425690782613,215.99997662110658,50.000024428328985,50.00002433508728,2.126689160102483,1.057880665499408,599.9999772613185,1.5512815693698936e-6,655.683439567748,131.13668410071378,30108.98108569714,5.1093777140154195,2.8862917244092057e-6,241.67777092121327,655.6834388677545,1.9185543930276037e-6,9.547767837500188e-6,220.95237596025555,270.0
160,5.4910002998614615,53.48605744746811,1.8011978268006736e-5,89.14355556479093,5.263165626577666,7.310028166460493e-5,2.486346506240323e-6,260.7340808922101,187.17409169704828,457.1428553346512,50.000012358763826,5144.937159724187,37.59652283738723,5.0487119078616535e-5,200.0,315.4304453161593,422.81641566603093,2.193008449938148e-5,399.9999984178197,1.0323022803962073e-6,390.9157447265353,6.193813682377237e-7,106.78085084187697,0.0,53.48613333887455,89.1436286650726,89.76315286009984,213.93083277953633,51.020375603657946,50.505008187356836,5.264691469586001e-5,5.933347239633576e-5,568.8417151871287,1.787636277877288e-6,327.7332600649983,63.086089358094036,30342.42296178208,16.473000899584385,2.990080889108444e-6,349.50276624769003,327.73325947732627,1.5354932754096152e-6,9.302383698735382e-6,220.9523800784147,270.0
161,13.824335364431215,54.00033943112981,12.527258059409938,111.75654643304625,5.263171027584325,49.03545249525412,2.40977899892803e-6,260.4018170064865,386.3535797554721,457.14285497938494,50.00000867615338,5118.008231878135,99.999934966956,94.37606461819308,212.5,392.14907949661693,406.38629419684423,14.710635748576236,399.99999810696175,1.0582993785410065e-6,311.74490362753346,6.349796271246034e-7,91.53127511179716,0.0,67.05392785982775,160.79199892830036,99.33701533565149,203.99986829115977,50.00001495870018,50.00001185507519,1.0526650425529067,0.5263317207676282,539.9998688554884,1.7399952021024677e-6,392.14908427610675,78.4298161955996,30132.721352520584,41.47300609329365,2.8250261924103157e-6,540.261167657862,392.1490838881167,9.54520198513234e-7,9.345576359130262e-6,220.95237990670267,285.0
162,21.40009353977109,50.15092062993042,25.93120796128775,127.68083485891118,5.263174640127126,162.0048537527036,2.409777979635483e-6,157.88801594903893,335.458027490346,457.14285673935103,50.00001044729435,5100.73438533685,3.3951134635936244e-5,481.18131995775036,237.5,755.9361671253108,449.3058670808271,48.60145612581108,399.99999964693205,1.073884484170578e-6,216.94187131661013,6.443306905023457e-7,102.40392503959312,0.0,76.60850091534671,289.6856886116148,105.06201798455392,128.0000675948608,50.000043476239654,50.000024334644216,2.126720036915739,0.5263736600220393,360.000067016384,1.8881064442857074e-6,755.9361699310402,151.18723371721202,29902.940716544057,64.20028061931326,2.7868270505203914e-6,737.049966066407,755.9361696288854,6.947407637466257e-7,9.219531452101545e-6,220.95238075735293,285.0
163,20.64251301743656,51.495263035116004,3.818268278066338e-5,86.7025893637207,5.263160663569859,16.727930865024838,2.3933306738988487e-6,124.39980802558277,162.7615684880381,457.1428588903869,50.00001560591574,5095.146987902771,5.5178012421195765e-6,1.9086591126715692e-5,250.0,309.7448664960267,417.7282940467012,5.0183792595074515,400.0000015290884,1.1135122383716426e-6,111.26046770332614,6.681073430229847e-7,96.05164692845459,0.0,52.02155361823242,103.43052022874554,101.57743459353709,128.0000107256706,51.02042370828266,50.00007653171031,1.1906586482259625e-5,0.526253680252071,360.00001014571933,2.6539495522112977e-6,311.98566879891666,61.948973578132964,29941.892056861965,61.92753905230968,3.5496223581713623e-6,574.0227573808801,311.9856685525586,5.279608304256182e-7,8.81564228142988e-6,220.9523817970203,270.0
164,16.854637122976982,48.91670801741336,20.78253249717722,117.04261407545842,5.263169985237446,98.2115815789112,2.4097789146975593e-6,105.46160681335081,442.31400772868864,457.14285851708865,50.00000739609208,5064.673795707392,8.033696533677967e-6,359.73331120501484,237.5,645.7625897341718,392.848334734663,29.463474473673354,400.0000012024525,1.1086026776733803e-6,1.2624676231616896e-10,6.651616066040292e-7,94.54037198351398,0.0,70.22556844527504,215.2541956543696,94.84354872153634,120.00001577753427,50.00002280892958,50.000014243337226,1.0526252115249506,0.5263292318607056,360.00001517763735,2.30500074547724e-6,645.7625906304405,129.15251823056397,29597.478421520027,50.563911368930945,2.7088894842867816e-6,399.6948444651128,645.7625903314482,5.979844362766688e-7,8.962324810586237e-6,220.95238161659282,270.0
165,8.521303412889026,45.24779812859806,5.307096926203168,85.1353541153043,5.26316874194974,21.453004928373126,2.409779034714054e-6,95.64684387836655,260.1153446715546,457.1428585170917,50.000008708432325,5057.003263588109,8.033676245607495e-6,10.74551702200589,225.0,319.7650789029605,371.7560184428926,6.435901478511938,400.00000120245517,1.1086026975407804e-6,1.2621538537737202e-10,6.651616185244687e-7,94.50308222913375,0.0,51.081212469182574,106.58835904367743,89.61222667836712,120.00001577749077,50.00001345223707,50.00002433456214,1.052634863567617,0.5263187155576804,360.00001517759426,2.305002482411699e-6,319.7650797992359,63.95301606432169,29717.394826045977,25.563910238667077,2.708889107040994e-6,314.7409294432663,319.765079389222,8.200277397526037e-7,8.962324214250377e-6,220.9523816165943,255.0
166,4.733422475503724,47.740044378260606,22.98291757484936,118.74879894845705,5.263161648577127,119.8365352015798,2.4097791136759595e-6,91.26579057150263,459.5226230172587,457.1428585170892,50.00000870841586,5035.426692510802,8.033689253667198e-6,432.0682604189993,212.5,715.7560020730828,352.6266547380979,35.95096056047394,400.000001202453,1.108602698264143e-6,1.26215372691326e-10,6.651616189584867e-7,98.68632084545294,0.0,71.24927936907422,238.58533415003686,86.27111578767051,112.00001579751485,50.00001345211935,50.00002433438681,1.0526348637485088,0.5263187171406835,360.0000151776181,2.3050013084890116e-6,715.756002969355,143.15120069834614,29539.295785402024,14.200267426511173,2.7088892792406304e-6,272.46309364082686,715.7560023205713,1.2975672494474597e-6,8.96232551209273e-6,220.9523816165931,255.0
167,1.9310291505901913e-6,46.74846270923465,14.995557675195101,167.698206738042,22.765257813993614,76.10820452727772,2.409766816122637e-6,87.73993976350688,441.1608453606471,450.26523857562086,50.00000196969569,5032.52827534935,8.033685930969274e-6,438.965148544323,187.5,731.4192289529091,334.37350169468954,22.832461358183313,393.9820837536682,1.1086026887464997e-6,1.2621537277891883e-10,6.651616132478998e-7,97.65834287314999,0.0,100.61892404282518,243.8064112653197,81.95311847211444,104.00001581750666,50.000013452175644,50.000024335716994,1.052638734049971,38.874904959559565,340.00001522761005,2.3050015759238354e-6,731.4192298491824,146.2838460743114,29807.886189636527,5.793087451770574e-6,2.708889195007571e-6,230.30694176437868,731.4192287041731,2.2900189377385234e-6,1.2865976566369145e-5,217.62819864488338,240.0
168,2.5474435160388884e-6,51.479643426617706,2.5869974405529116e-5,111.12073273243841,42.14287089491268,8.624520426838897e-5,2.385569683338404e-6,84.127614984016,267.4775198130974,457.14285090997214,66.62698315288682,5022.9378974829115,7.194020223276679e-6,4.98041118159733,175.0,333.3624023917293,316.82551881287696,2.587356128051668e-5,399.9999945462256,1.0900672774544693e-6,1.269397845090461e-10,6.540403664726818e-7,107.42963337549436,0.0,66.67243963946304,111.12081897764268,76.45974450961967,96.00001415814778,50.000017129017294,86.43118126734477,53.684195845145005,15.192771638373333,340.00001354823127,2.3853537083289616e-6,333.36240309097957,66.67248076083058,30108.667173122223,7.642330548116662e-6,2.697358462668543e-6,189.41264050636434,333.36239662335026,1.2935258580812386e-5,1.1578376935361779e-5,220.95237793981983,240.0
